"CODIGO","PRODUCTO","UBICACION","PRECIO","CANTIDAD"
"48776584.0","EJE SALIDA MANDO","C44","USD 245,86 ","2.0"
"48776610.0","MANGA P/EJE RECIBE MANDO","B33","USD 88,28 ","2.0"
"48776611.0","EJE RECIBE MANDO","B33","USD 219,59 ","2.0"
"48776626.0","ENG. TENSOR MANDO LATERAL (16 D.3/4)","F34","USD 105,21 ","11.0"
"48776627.0","BUJE SEPARADOR P/ENGRANAJE TENSOR","F23","USD 14,14 ","4.0"
"48776637.0","ARANDELA.","D22","3.0975","10.0"
"48776679.0","ENGRANAJE MANDO P/1035","D12","USD 76,99 ","8.0"
"48776693.0","MAZA","B24","USD 69,66 ","5.0"
"48776699.0","MAZA PARA ENGRANAJE","B26","USD 65,40 ","5.0"
"48777211.0","ENGRANAJE","T18","USD 214,34 ","1.0"
"48777610.0","MAZA","F31","USD 100,67 ","2.0"
"48777612.0","ENGRANAJE TENSOR SIN FIN","A32","USD 71,03 ","4.0"
"48777662.0","BUJE SEPARADOR","F23","USD -   ","0.0"
"48780218.0","ADAPTADOR P/BARRA MANDO","G31","USD 197,09 ","4.0"
"48780279.0","CHAPAS CUBRE CILINDROS","G13","USD 174,99 ","8.0"
"48780295.0","ENGRANEJE PARA EJE EMBOCADOR","","USD 303,17 ","1.0"
"48780512.0","CAD.ROD.1""X 5/8""ASA-80 L.BELT 3.937 MTS","I05","USD 364,42 ","4.0"
"48780551.0","SUJETADOR","G31","USD 33,02 ","6.0"
"48780664.0","CADENA MANDO SIN FIN 3/4 X 102 ROD 60H","T24","USD -   ","0.0"
"48803618.0","RESPIRADERO","C33","USD -   ","0.0"
"48836205.0","GUIA DE CADENA","T19","USD 65,08 ","3.0"
"48836210.0","CHAPA CUBRE ROLO DERECHO","H","USD 133,54 ","11.0"
"48836211.0","CHAPA CUBRE ROLO IZQUIERDA","H","USD 108,49 ","9.0"
"48836219.0","ROLO DESCHALADOR IZQUIERDO","H","USD 444,22 ","4.0"
"48836220.0","ROLO DESCHALADOR DERECHO","H","USD 413,16 ","15.0"
"48836234.0","CAPATA CENTRAL A 700 PARA 5-6-7-8-10","H","USD 599,94 ","2.0"
"48836235.0","PUNTON PARA PUNTERA","F31","USD 64,16 ","12.0"
"48836236.0","PUNTERA CENTRAL A52.5 MOD NUEVO","H","USD 373,16 ","4.0"
"48836237.0","CAPOTA CENTRA A 52.5 P/7-8-11-13","H","USD 486,37 ","2.0"
"48836241.0","CAPOTA LAT.IZQ.P/5-6-8 SURCOS A ,700 MM","H","USD 486,40 ","2.0"
"48836248.0","ROLO DESCHALADOR","G20","USD 619,49 ","6.0"
"48836258.0","PERNO TRABA","F23","USD 23,10 ","4.0"
"48836259.0","TRABA IZQUIERDA ALERO","F23","USD -   ","2.0"
"48836260.0","TRABA DERECHA ALERO","F23","USD -   ","2.0"
"48836265.0","CAPOTA CENTRAL A 525 MM","H","USD 707,34 ","7.0"
"48836266.0","VARILLA SOSTEN CAPOTA","F14","USD 16,95 ","4.0"
"48836267.0","CAPOTA CENTRAL","H","USD 728,65 ","5.0"
"48836270.0","TRABA CAPOTA","F13","USD 44,76 ","22.0"
"48836275.0","CAPOTA LATERAL IZQ.P/525 MM","GZ2","USD 625,59 ","2.0"
"48836276.0","CAPOTA LATERAL DER.0,525 MM","GZ2","USD 530,15 ","2.0"
"48836277.0","CAPOTA LATERAL IZQUIERDA A 700 MM","GZ2","USD 655,18 ","5.0"
"48836278.0","CAPOTA LATERAL DERECHA A 0,700","GZ2-H","USD 655,18 ","5.0"
"48836287.0","REGISTRO APOYO DELANT.DE PUNTERA","T18","21.882","20.0"
"48836293.0","CAPOTA CENTRAL POLIETILENO","H","USD 499,31 ","4.0"
"48836601.0","PUNTERA","F33","USD 147,40 ","19.0"
"48836602.0","PUNTERA HELICE IZQ.P/ROLO DER.","F33","USD 149,71 ","15.0"
"48836603.0","SUJETADOR PARA PROTECTOR","F23","USD 4,58 ","6.0"
"48836611.0","GUIA P/BRAZO","F15","USD 79,24 ","14.0"
"48836616.0","DESBARBADOR DE ROLO","F16","USD 18,30 ","10.0"
"48836622.0","BULON PARA TENSOR DE CADENA ALZADORA","E21","USD 7,61 ","12.0"
"48836657.0","BUJE SEPARADOR","F23","USD -   ","2.0"
"48836660.0","ARANDELA TOPE","D32","USD 10,08 ","2.0"
"48836661.0","DEFLECTOR SIN FIN LATERAL","F36","USD 19,55 ","8.0"
"48836666.0","ROSADERA DER. PARA CAPOTA","H","USD 33,96 ","3.0"
"48836667.0","ROSADERA IZQ. PARA CAPOTA","H","USD 33,96 ","3.0"
"48836668.0","ROSADERA IZQ. PARA PUNTERA","H","USD 42,45 ","3.0"
"48836669.0","ROSADERA DER. PARA PUNTERA","H","USD 42,45 ","3.0"
"48836673.0","BULON REBAJADO","E21","USD -   ","3.0"
"48836963.0","PERNO","0.0","USD -   ","0.0"
"48837202.0","TRABA DERECHA P/PERNO PUNTERA","F23","USD 37,05 ","4.0"
"48837203.0","TRABA IZQUIERDA P/PERNO PUNTERA","F23","USD 52,79 ","2.0"
"48837204.0","TRABA ALERO","0.0","USD -   ","0.0"
"48837206.0","GUIA PARA RESORTE","F15","USD -   ","10.0"
"48837208.0","ALERO DERECHO MDD-100","GZ2","USD 1.152,25 ","0.0"
"48837209.0","ALERO IZQ. MDD-100","GZ2","USD 1.150,09 ","0.0"
"48837210.0","SOPORTE PASA CABLE","A54","USD -   ","3.0"
"48837212.0","MAZA PORTA FUSIBLE","C23","USD -   ","2.0"
"48837217.0","FRENTE POSTIZO ALERO IZQUIERDO","0.0","0.0",""
"48837218.0","FRENTE POSTIZO ALERO DERECHO","0.0","0.0",""
"48837220.0","PUERTA SUPERIOR DE PUNTERAL LATERAL","0.0","0.0",""
"48837222.0","CHAPA CUBRE ROLO DER.","0.0","USD -   ","0.0"
"48837225.0","PUNT.HELICE DER. P/ROLO IZQ. ( EX 48737-177 )","0.0","USD -   ","0.0"
"48837226.0","PUNT.HELICE IZQ. P/ROLO DER.(AUTOLUBR.)","0.0","0.0","0.0"
"48837270.0","GUIA CADENA","F23","USD -   ","6.0"
"48837282.0","PUNTON PARA PUNTERA","F31","USD -   ","5.0"
"48837283.0","CAPOTA","H","USD -   ","3.0"
"48837285.0","VARILLA TRABA CAPOTA","G12","USD -   ","3.0"
"48837286.0","REGISTRO ALTURA","F23","USD -   ","5.0"
"48837287.0","PUNTERA","GZ1","USD -   ","3.0"
"48837289.0","ALERO IZQUIERDO","GZ2","USD -   ","0.0"
"48837290.0","ALERO DERECHO","GZ2","USD -   ","0.0"
"48837291.0","PUNTERA LATERAL IZQUIERDA","GZ1","USD -   ","2.0"
"48837292.0","PUNTERA LATERAL DERECHA","GZ1","USD -   ","2.0"
"48837293.0","SOPORTE ALERO IZQUIERDO","A54","USD -   ","1.0"
"48837294.0","SOPORTE ALERO DERECHO","A54","USD -   ","1.0"
"48837295.0","ROLO DESCH.IZQ.CUCH.SOLDADAS MDD200-3010","0.0","USD -   ","0.0"
"48877221.0","EJE CENTRAL SIN FIN","F23","USD 67,06 ","1.0"
"48936200.0","CAPOTA POLIETILENO DER. A .700","H","USD 406,80 ","1.0"
"48936201.0","CAPOTA POLIETILENO IZQ.A .700","H","USD 406,80 ","1.0"
"48936207.0","PERNO TRABA CAPOTA","F24","USD 13,62 ","10.0"
"48936211.0","TRAVESAQO DE APOYO Y TRABA PUNTERA 525","H","USD 61,88 ","7.0"
"48936231.0","PUNTAL P/CAPOTA LAT.IZQ.700 MM","H","USD 171,74 ","3.0"
"48936232.0","PUNTAL P/CAPOTA LAT.DER.","H","USD 171,74 ","3.0"
"48936244.0","BASE TRABA ALERO DERECHO","0.0","USD -   ","2.0"
"48936245.0","BASE TRABA ALERO IZQUIERDO","0.0","USD -   ","0.0"
"48936254.0","ENGRANAJE","A32","USD 104,50 ","3.0"
"48936255.0","ENGRANAJE P/CAJA SIN FIN ALERO","A32","USD 116,12 ","3.0"
"48936256.0","EJE PARA CAJA DE MANDO","F14","USD 69,74 ","4.0"
"48936257.0","EJE P/SIN FIN DE ALERO","F14","USD 82,63 ","2.0"
"48936258.0","SIN FIN ALERO DERECHO","GZ2","USD 567,48 ","1.0"
"48936259.0","SIN FIN ALERO IZQUIERDO","GZ2","USD 567,48 ","1.0"
"48936260.0","ALERO DERECHO","GZ2","USD 878,35 ","2.0"
"48936261.0","ALERO IZQUIERDO","GZ2","USD 765,87 ","2.0"
"48936266.0","TAPA C/PROTECTOR","A53","USD 26,61 ","10.0"
"48936268.0","GUIA DE CADENA","H","USD 48,83 ","8.0"
"48936296.0","ALERO DERECHO P/S.FIN ""POLIETILENO""","GZ1","USD 499,52 ","2.0"
"48936297.0","ALERO IZQ.P/S.FINES ""POLIETILENO""","GZ1","USD 499,52 ","2.0"
"50108000.0","EJE INTERMEDIARIO P/U150B","T13","USD 1.300,85 ","2.0"
"50222000.0","ACCESORIOS RUEDAS DE BARRIDO 5840","H","USD 1.448,13 ","1.0"
"50256000.0","KIT DE CABLES LLENADO 5820","B34","USD 83,43 ","2.0"
"50547000.0","KIT DE ANTID.ENSILADORA 2230 P/ARROZ","GZ2","USD 2.042,24 ","1.0"
"50547001.0","KIT P/EXTRACTOR 2340","GZ2","USD -   ","1.0"
"60006205.0","ROD.RIG.DE 1 HIL.DE BOLAS","A13","USD 11,91 ","8.0"
"60006206.0","ROD.RIG.DE 1 HIL.DE BOLAS","A13","USD 10,18 ","4.0"
"60006207.0","ROD.RIG.DE 1 HIL.DE BOLAS","A13","USD 15,59 ","0.0"
"60006208.0","ROD.RIG.DE 1 HIL.DE BOLAS","A13","USD 19,23 ","6.0"
"60006305.0","ROD.RIG.DE 1 HIL.DE BOLAS","A13","USD 10,59 ","4.0"
"60006306.0","ROD.RIG.DE 1 HIL.DE BOLAS","A13","USD 13,92 ","9.0"
"60406005.0","RODAMIENTO(ALTERNAT.KHUN 43294-183)","A13","USD 7,14 ","15.0"
"60406203.0","ROD.RIG. DE 1 HIL.DE BOLAS BLINDADO","A13","6.12","0.0"
"60406204.0","ROD.RIG.DE 1 HIL.DE BOLAS BLINDADO","A13","USD 13,29 ","1.0"
"60406205.0","ROD.RIG.DE 1 HIL.DE BOLAS BLINDADO","A13","USD 15,57 ","7.0"
"60406206.0","ROD.RIG.DE 1 HIL.DE BOLAS","A13","USD 20,62 ","7.0"
"60406207.0","ROD.RIG.DE 1 HIL.DE BOLAS BLINDADO","A13","USD 13,92 ","6.0"
"60406208.0","ROD.RIG.DE 1 HIL.DE BOLAS","A13","USD 28,71 ","0.0"
"60406209.0","ROD.RIG.DE 1 HIL.DE BOLAS","A13","USD 36,64 ","2.0"
"60406210.0","ROD.RIG.DE 1 HIL.DE BOLAS","A23","USD 83,23 ","4.0"
"60406212.0","RODAMIENTO 6212 2RS. MDD-100","A23","73.2732","8.0"
"61201207.0","ROD.DE BOLAS A ROTULA","A23","USD 43,03 ","5.0"
"61201208.0","ROD.DE BOLAS A ROTULA","A23","USD 46,40 ","8.0"
"61201305.0","ROD.DE BOLAS A ROTULA","A23","USD 35,02 ","2.0"
"61201310.0","ROD.DE BOLAS A ROTULA","A23","USD 77,44 ","12.0"
"61202205.0","ROD.DE BOLAS A ROTULA","A23","USD 78,69 ","4.0"
"61301208.0","ROD.DE BOLAS A ROTULA AGUJ.CONICO","A23","USD 51,27 ","2.0"
"61907207.0","ROD.DE CONT.ANG.DE 1 HIL.DE BOLAS","A23","USD 68,36 ","4.0"
"62400127.0","ROD.ANG.2 HIL.BOLAS DF-0109LLPX P/5880","A23","USD 40,30 ","25.0"
"64222214.0","ROD.DE RODILLOS A ROTULAS","A23","USD 183,68 ","3.0"
"64222215.0","RODAMIENTO","A33","USD 218,07 ","7.0"
"64322218.0","ROD.DE ROTULAS A RODILLOS SERIE 222 CK","A14","USD 274,77 ","3.0"
"65032010.0","RODAMIENTOS DE RODILLOS CONICOS","A23","USD 49,81 ","4.0"
"65130205.0","ROD.DE RODILLOS CONICOS","A23","USD 23,11 ","3.0"
"65130206.0","ROD.DE RODILLOS CONICOS","A23","USD 49,23 ","9.0"
"65130207.0","ROD.DE RODILLOS CONICOS","A23","18.0","6.0"
"65130208.0","ROD.DE RODILLOS CONICOS","A23","USD 54,04 ","11.0"
"65130209.0","ROD.DE RODILLOS CONICOS","A33","USD 54,59 ","12.0"
"65130210.0","ROD.DE RODILLOS CONICOS","A33","USD 47,63 ","8.0"
"65130216.0","ROD.DE RODILLOS CONICOS","A44","USD 66,55 ","8.0"
"65132211.0","ROD.DE RODILLOS CONICOS 32211","A33","USD 69,16 ","9.0"
"65132214.0","ROD. DE RODILLOS CONICOS","A33","USD 69,61 ","4.0"
"65132215.0","RODAMIENTO ROD.CONICO 32215","A33","USD 64,03 ","12.0"
"65132216.0","ROD. DE RODILLOS CON.SERIE 32216(CAL 1)","A33","USD 133,26 ","7.0"
"65132218.0","RODAM ROD.CONICO N32218 (2515)","A33","USD 355,56 ","2.0"
"65132310.0","ROD.DE RODILLOS CONICOS","A44","USD 81,70 ","8.0"
"65230206.0","ROD.DE RODILLOS CONICOS SERIE 30206","A33","USD 32,24 ","11.0"
"65230209.0","ROD.DE RODILLOS CONICOS SERIE 30209","A44","USD 34,80 ","5.0"
"65451104.0","ROD. AXIAL S-511 (51104)","","USD 13,74 ","1.0"
"65801108.0","ROD.ESF.P/EJE DIAM.1.1/2","A33","USD 80,17 ","4.0"
"65900205.0","RODAMIENTO TIPO Y SERIE UC-205","A44","USD 19,67 ","10.0"
"65900208.0","RODAMIENTO TIPO Y SERIE UC-206","A44","USD 19,07 ","6.0"
"65900211.0","RODAMIENTOS","A44","USD 45,80 ","0.0"
"65900214.0","RODAMIENTO","A44","USD 54,95 ","3.0"
"65900217.0","RODAMIENTO ESFERICO UC-209","A44","USD 73,27 ","9.0"
"65900223.0","RODAMIENTOS","A14","67.31","4.0"
"65900232.0","RODAMIENTOS","A14","USD 146,55 ","12.0"
"65900314.0","RODAMIENTO A RODILLO UC-314 D1","A24","USD 454,06 ","6.0"
"65900517.0","ROD.TIPO UC ESF.2 HIL.BOLAS UC-5209-G-45","A14","USD 100,88 ","7.0"
"66100040.0","ROD.CIL.P/EJE DIAM.40 MM.","A14","USD 64,61 ","8.0"
"67000135.0","CAJA SOPORTE RODAMIENTO SUP.","A15","USD 26,56 ","2.0"
"67000140.0","SOPORTE ROD.AUTOCENT. AM-40","A15","USD 28,61 ","6.0"
"67000145.0","CAJA ( VER 30631-102 )","A15","157.38","0.0"
"67000155.0","SOPORTE DE ROD. AUTOCENTRANTE","A15","USD 46,65 ","7.0"
"68504030.0","ROD.A AGUJAS","A24","USD 97,00 ","6.0"
"68905209.0","RODAMIENTO","A24","USD 128,31 ","0.0"
"68920009.0","ROD.RIG.1 H.BOL.1.1/2 CALIDAD 1.NTN-SKF","A24","USD 116,07 ","5.0"
"68920020.0","RODAMIENTO RIGIDO 1 HILERA","A24","USD 136,50 ","6.0"
"68920107.0","RODAMIENTO 1 HILERA","A24","USD 78,77 ","16.0"
"68920109.0","RODAMIENTO RODILLO","A24","USD 107,68 ","9.0"
"69200508.0","CAJAS O SOPORTES","B42","USD 81,57 ","2.0"
"69200509.0","CAJAS O SOPORTES TIPO SY-SY","B42","USD 61,55 ","3.0"
"69200511.0","CAJAS O SOPORTES TIPO SY-SY","B52","USD 73,27 ","9.0"
"69200514.0","CAJAS O SOPORTES TIPO SY-SY","T11","USD 193,31 ","6.0"
"69200520.0","SOPORTE PORTA RODAMIENTOS","D12","161.62","1.0"
"69209206.0","SOPORTE FT 206","D12","USD 21,98 ","5.0"
"69212011.0","RODAMIENTO ESPECIAL ( VER 48737-186)","0.0","0.0",""
"69220072.0","CAJA O SOPORTE","D12","USD -   ","15.0"
"69220085.0","CAJA O SOPORTE TIPO PF-85","F24","USD 21,35 ","2.0"
"69230052.0","CAJA DE BOLILLERO PF-52","B33","USD 7,33 ","4.0"
"69235035.0","SOPORTES P/ROD.SERIE AP-35(BPB FT-2)","T22","USD 31,31 ","2.0"
"69240332.0","CAJA O SOPOR.ROD.SERIE UCP 3 UCP-314 D1","T15","USD 558,99 ","3.0"
"69245072.0","SOPORTE P/ROD.AUTOC.SERIE SFC SFC-72","B42","USD 48,54 ","2.0"
"69245080.0","SOPORTE P/ROD.AUTOC.SFC-80","B42","USD 61,82 ","4.0"
"69245085.0","SOPOR.P/ROD.AUTOC.SFC-85 D.AG.13,5 MM","B42","USD 66,46 ","2.0"
"69245090.0","SOPORTE PARA RODAMIENTO AUTOC.","B42","USD 70,91 ","6.0"
"69245209.0","SOPORTE P/RODAMIENTO AUTOCENTRANTE","B42","USD 73,69 ","15.0"
"69246052.0","CAJA O SOPORTE P/ROD.UC-205","B42","USD -   ","10.0"
"69300016.0","TUERCA REDONDA RM 80X2 (KM 16)","D43","USD 41,93 ","5.0"
"69310016.0","ARANDELA DE TRABA MB 16","D43","USD 9,39 ","6.0"
"69320208.0","MANGUITO CONICO DE MONTAJE","F22","USD 26,05 ","3.0"
"69320218.0","MANGUITO CONICO DE MONTAJE SERIE H H-218","D43","USD 54,95 ","3.0"
"220000001.0","ACOPLE JUNTA DENTADA","G","USD -   ","2.0"
"BON","NOTA DE CREDITO X BONIFICACION","0.0","USD -   ",""
"","10% DTO","0.0","USD -   ",""
"CAGI0152E","ARO SEGER I52","G","USD -   ",""
"CAGI0162E","ARO SEGER I62","G","USD -   ",""
"CARM0210010","ARANDELA GROWER M10","G","USD -   ",""
"CARW0120008","ARANDELA PLANA ZINCADA 5/16","G","USD -   ",""
"CARW0120009","ARANDELA PLANA ZINCADA 3/8","G","USD -   ",""
"CBS001","CUBRE MOLDEADO LATERAL DERECHO (PIERSANTI 35')","G","USD -   ",""
"CBS002","CUBRE MOLDEADO LATERAL IZQUIERDO (PIERSANTI 35')","G","USD -   ",""
"CBS013","CUBRE MOLDEADO PUNTERA DER. MOD. NUEVO","G","USD -   ",""
"CBS014","CUBRE MOLDEADO PUNTERA IZQ. MOD. NUEVO","G","USD -   ",""
"CBUMB4DA09A030","BULON HEX. M8x1,25x30","G","USD -   ",""
"CBUMB4DA09A050","BULON METRICO (C/E) G 8,8 - 8X1,25X50mm","G","USD -   ",""
"CBUMB4DA09B020","BULON METRICO (C/E) G 8,8 - 8X1,25X20mm","G","USD -   ",""
"CBUMB4DA10B020","BULON METRICO C/HEX G8,8 - M10x1,5x20mm","G","USD -   ",""
"CBUMB4DA11B040","BULON  METRICO (C/E) G 8,8- 12x1,75x40mm","G","USD -   ",""
"CBUMB4DB09B015","BULON METRICO C/R C/C G8,8 - M8x1,25x15mm","G","USD -   ",""
"CBUMB4DB09B020","BULON METRICO C/R C/C G8,8 - M8x1,25x20mm","G","USD -   ",""
"CBUWB5DA28B038","BULON WHIT C/HEX G5 3/16 x 1 1/2","G","USD -   ",""
"CBUWB5DC27B016","TORNILLO P/ SECCION 5,5 x 16mm.(Cabeza p/ destornillador)","E13","0.0",""
"CBUWB5DC27B032","TORNILLO P/ SECCION 5,5 x 32mm.(Cabeza p/ destornillador)","E13","0.0",""
"CCNAB040","CADENA A RODILLO DOBLE ASA 40-2 (1/2)","G","USD -   ",""
"CCNAB060","CADENA A RODILLO DOBLE ASA 60-2 (3/4)","G","USD -   ",""
"CCNAD040","CADENA A RODILLO SIMPLE ASA 40 (1/2)","G","USD -   ",""
"CCNAD050","CADENA A RODILLO SIMPLE ASA 50 (5/8)","G","USD -   ",""
"CCNAD060","CADENA A RODILLO SIMPLE ASA 60 (3/4)","G","USD -   ",""
"CCNAE001","UNION SIMPLE CADENA ASA 50 (5/8)","G","USD -   ",""
"CCNAE003","UNION SIMPLE CADENA ASA 60 (3/4)","G","USD -   ",""
"CCNAE007","UNION SIMPLE CADENA ASA 40 (1/2)","G","USD -   ",""
"CCNAE010","UNION DOBLE CADENA ASA 40-2 (1/2) PHC 40-2C/L","G","USD -   ",""
"CCR00C135","CORREA TRAPEZOIDAL EN (V) C135","G","USD -   ",""
"CCR00C136","CORREA TRAPEZOIDAL EN (V) C136","G","USD -   ",""
"CCR00C137","CORREA TRAPEZOIDAL EN (V) C137","G","USD -   ",""
"CCR00C138","CORREA TRAPEZOIDAL EN (V) C138","G","USD -   ",""
"CCR00C139","CORREA TRAPEZOIDAL EN (V) C139","G","USD -   ",""
"CCR00C140","CORREA TRAPEZOIDAL EN (V) C140","G","USD -   ",""
"CCR00C141","CORREA TRAPEZOIDAL EN (V) C141","G","USD -   ",""
"CCS003500","CORREA SINCRONICA 3500 PC14 M 20 (POLY CHAIN)","G","USD -   ",""
"CCS003850","CORREA SINCRONICA 3850 PC14 M 20  (POLY CHAIN)","G","USD -   ",""
"CDRPL006","LONA CENTRAL DRAPPER WCCO CON CONECTORES (1008250)","G","USD -   ",""
"CDRPL017","LONA PARRILLA","E12","0.0","3.0"
"CELHA05","HOJA DE ELASTICO CON RULO 50mm x 5mm","G","USD -   ",""
"CELHB05","HOJA DE ELASTICO REFUERZO 50mm x 5mm (SIN RULO)","G","USD -   ",""
"CFL003","EXTREMO DE DIRECCION DER. CESCA","E12","0.0","3.0"
"CFL004","EXTREMO DE DIRECCION IZQ. CESCA","E12","0.0","7.0"
"CFL005","FLEJE ACERO INOX. 100 mm PLEGADO x metro","G","USD -   ",""
"CFL006","CUBRE CUERPO GRUESO IZQ. POLIETILENO UHMW","G","USD -   ",""
"CFL007","CUBRE CUERPO GRUESO DER. POLIETILENO UHMW ","G","USD -   ",""
"CFL020","VARILLA DE ACCIONAMIENTO COPIADOR ARMADA (400mm)","G","USD -   ",""
"CGB009","TAPON DE BRONCE 38 mm (Art. 538)","G","USD -   ",""
"CH","CHEQUE","0.0","USD -   ",""
"","CHEQUE 5/6","0.0","USD -   ",""
"","CHEQUE 4/6","0.0","USD -   ",""
"","CHEQUE 3/6","0.0","USD -   ",""
"","CHEQUE 2/6","0.0","USD -   ",""
"","CHEQUE 1/6","0.0","USD -   ",""
"","CHEQUE DEL DIA X USD 927,20","(blank)","(blank)",""
"CHAPAS","CHAPAS PARA DRAPPER Y REFORMAS","E10","USD -   ","148.0"
"CIKOTW3038Z","RODAMIENTO A RODILLOS AGUJA 3038 Z","G","USD -   ",""
"CMDREP","CAJA DE MANDO PIERSANTI DERECHA REPARADA","E13","USD -   ",""
"CMIREP","CAJA DE MANDO PIERSANTI IZQUIERDA REPARADA","E13","USD -   ",""
"CMN0006","FIBRA DE ZAFE 230x115x5 mm","E13","USD -   ",""
"CMN0007","FIBRA DE ZAFE 250x125x5 mm","E13","USD -   ",""
"CMN0087","BUJE TENSOR LISO ARMADO","E13","USD -   ",""
"CMN0088","BUJE TENSOR C/RANURA ARMADO","E13","USD -   ",""
"CMN0157","CAJA ESCUADRA H1:1 30 OCE5400 DERECHA","E13","USD -   ",""
"CMN0158","CAJA ESCUADRA H1:1 30 OCE5404 IZQUIERDA","E10","USD -   ","2.0"
"CMO001","BANCADA MOLINETE PIERS.1"" (JGO.) (20317)","E13","USD -   ",""
"CMO015","GRAMPA P/BANCADA MOLINETE 5/16","E13","USD -   ",""
"CMO018","TAPA EXCENTRICO MOLINETE MACHO (1131)","E13","USD -   ","51.0"
"CMO019","3.0","E13","USD -   ","46.0"
"CMO037","BANCADA MOLINETE PARTIDA NH","E13","USD -   ","20.0"
"CMO046","CHAPA PROTECTORA BANCADA MOL H136955 (183,01)","E13","USD -   ",""
"CMO049","BANCADA MOLINETE MF 35 MM","E13","USD -   ",""
"CMO050","CHAPA PROTECTORA BANCADA MOL MF","E13","USD -   ",""
"CMO055","BANCADA MOLINETE DRAPPER (DEUTZ 1213/ 302)","E13","USD -   ",""
"CMO057","BANCADA MOLINETE N.H./J.D 33 mm (9842300- 104/1)","E13","USD -   ",""
"CMO064","ACTUADOR WB10-12-500-12-304,80 WELACT WB10 (35´)","E13","USD -   ",""
"CMO089","PUAS PLASTICA PALETA NEGRA M.N. DON ROQUE (013/SAS","E13","USD -   ",""
"CMO099","PUA EXTREMO CASE COD 4417","E13","USD -   ",""
"CMO112","PUAS PLASTICA MOL.ORBITAL KADAE RECTAS (DISEÑO PIERSANTI)","E12/GZ2","9.08","238.0"
"CNTN2AH0522","RODAMIENTO 2AH05 7/8 LOMO RECTO","E13","USD -   ",""
"CNTN2AH06V4","RODAMIENTO 2AH06","E13","USD -   ",""
"CNTN2AH0728","RODAMIENTO 2AH07 - 1 1/8 NTN","E13","USD -   ",""
"CPEERT205","SOPORTE TENSOR T 205","E13","USD -   ",""
"CPEERT206","SOPORTE TENSOR BP13014","E13","USD -   ",""
"CPEERUC205","RODAMIENTO AUTOCENTRANTE UC 205","E13","USD -   ",""
"CPEERUC206","RODAMIENTO AUTOCENTRANTE UC 206","E13","USD -   ",""
"CPL035","CINTA LEMAFER 2MM 127MM","E13","USD -   ",""
"CPL051","CINTA LEMAFER 2MM 100MM","E13","USD -   ",""
"CPL052","CINTA LEMAFER 2MM 300MM","E13","USD -   ",""
"CPLE047","RESPALDO DE CUCHILLA (V06) ZINCADO BLANCO","E13","USD -   ",""
"CPLE051","ARANDELA CONICA (V11)","E13","USD -   ",""
"CPLE053","ARANDELA CAJA DE MANDO 64x30x1,24 (V13)","E13","USD -   ",""
"CPLE075","PARAGRANO STANDAR ACERO INOX.","E13","USD -   ",""
"CPLE403","CHAPA ALIMENT.PROCES. 35´  (1250 x 400 CURVA)","E13","USD -   ",""
"CPLE5001","CUBRE BANCADA MOLINETE DRAPPER (V36)","E13","USD -   ",""
"CPLE5103","CHAPA ALIMENTADORA DRAPPER 300x625","E13","USD -   ",""
"CPLE592","CHAPA ALIMENTADORA 1250 X 270 REF A LONA (FLEXI CORTO)","E13","USD -   ",""
"CPLE640","MESA PARA COPIADOR","E13","USD -   ",""
"CPLE662","CHAPA ALIMENT. PROC. A/INOX. CONVENCIONAL - 625 x460","E13","USD -   ",""
"CPLE663","PATA COPIADOR IZQ. (CONJ. FLEXI C/TEFLON)","E13","USD -   ",""
"CPLE664","PATA COPIADOR DER. (CONJ. FLEXI C/TEFLON)","E13","USD -   ",""
"CPLE7175","CHAPA ALIMENT. PROC. A/INOX. REF. A LONA - 625 x 265","E12","0.0","10.0"
"CREP110","CILINDRO P/MAXIFLEX VASTAGO GRUESO J.D. (AH169245)","E13","USD -   ",""
"CREP116","CILINDRO P/MAXIFLEX VASTAGO FINO J.D. (AH169246","E13","USD -   ",""
"CREP122","CAÑO TENSOR PENDULO SOLDADO","E13","USD -   ",""
"CREP131","BULON P/ POSTIZO 5,5 x 15 mm. (UNION CUCHILLA)","E12","1.38","100.0"
"CRHAA06A19","REMACHE ALUMINIO C/R 1/4 x 3/4 x KG","E13","USD -   ",""
"CRLPL005","LONA CENTRAL REFOR. LONA WCCO C/CONECTORES 1008530","E13","USD -   ",""
"CSAV0005270","RETEN SAV 5270","E13","USD -   ",""
"CSAV0006179","RETEN SAV 6179","E13","USD -   ",""
"CSC005","CAJA DE MANDO PEREZ TP-CA 2012 CON POLEA","E12","0.0","1.0"
"CSC006","POLEA CAJA PEREZ TP-CA 101","E13","USD -   ",""
"CSC007","MUÑON CAJA PEREZ TP-CA 111","E13","(blank)",""
"CSC009","TAPA RODAMIENTO CAJA PEREZ TP-CA 136","E13","USD -   ",""
"CSC011","CUBETA DE RESINA ACETALICA CAJA PEREZ TP-CA ","E13","USD 14,01 ",""
"CSC015","CUBRE BOCHA POLIETILENO UHMW","E13","USD -   ",""
"CSC016","CUBRE PUNTON POLIETILENO UHMW","E13","USD -   ",""
"CSC023","KIT PARA REPARAR Y UNIR CUCHILLA 2"" (206236)","E13","USD -   ",""
"CSC082","SECCION DE CUCHILLA CALADA BARRAX 206236 ","E13","USD -   ",""
"CSC093","EJE UNION PIÑON MUÑON CAJA PEREZ","E13","USD -   ",""
